finding,ICD10_code,PFx,Word Count,PFx_ICD10_code,_0_agent_icd10_codes,_0_icd10_matches,_0_pfx_icd10_matches,_0_flesch,accuracy_agent_icd10,accuracy_pfx_icd10,accuracy,readability_difference,overall_score,GT_Trimmed,Agent_Trimmed,relaxed_accuracy_agent_icd10,pfx_icd10_trimmed,relaxed_accuracy_pfx_icd10,relaxed_accuracy,relaxed_overall_score
Bladder Wall Thickening,R93.4,"Bladder wall thickening is a condition where the walls of the bladder become thicker than normal. This can be found during imaging tests like an ultrasound or CT scan. Often, it doesn't cause any symptoms and might not need treatment. However, sometimes it can be linked to conditions like bladder infections or inflammation. If you notice symptoms like frequent urination, pain, or blood in your urine, it's important to let your doctor know. They can help figure out if any further tests or treatments are needed.",86,N32.89,R93.4,TRUE,FALSE,65.42,1,0,0.5,19.58,0.809718173,R93,R93,1,N32,0,0.5,0.9105144453
Bladder Wall Thickening,R93.4,"Bladder wall thickening is a condition where the walls of the bladder become thicker than normal. This can be found during imaging tests like an ultrasound or CT scan. Often, it doesn't cause any symptoms and might not need treatment. However, sometimes it can be linked to conditions like bladder infections or inflammation. If you notice symptoms like frequent urination, pain, or blood in your urine, it's important to let your doctor know. They can help figure out if any further tests or treatments are needed.",86,N32.89,R93.4,TRUE,FALSE,65.42,1,0,0.5,19.58,0.809718173,R93,R93,1,N32,0,0.5,0.9105144453
Bladder Stone,N21.0,"A bladder stone is a hard mass that forms in the bladder, often discovered during imaging tests for other conditions. These stones can vary in size and may not cause any symptoms. However, if they become large or block the flow of urine, they can lead to discomfort, pain, or urinary problems. It's important to drink plenty of water to help prevent stones from forming. If you experience symptoms like pain during urination, frequent urination, or blood in the urine, it might be necessary to seek medical advice for further evaluation and possible treatment.",94,N21.0,N21.0,TRUE,TRUE,60.85,1,1,1,24.15,1.607952286,N21,N21,1,N21,1,1,1.67668852
Bladder Stone,N21.0,"A bladder stone is a hard mass that forms in the bladder, often discovered during imaging tests for other conditions. These stones can develop when urine in the bladder becomes concentrated, causing minerals to crystallize. Patients should know that small bladder stones might not cause any symptoms and can sometimes pass on their own. However, larger stones can cause discomfort, pain, or urinary problems. If symptoms occur, treatment options may include drinking plenty of water to help flush out the stone or medical procedures to break it up or remove it.",91,N21.0,N21.0,TRUE,TRUE,61.46,1,1,1,23.54,1.608149959,N21,N21,1,N21,1,1,1.676682707
Bladder Stone,N21.0,"A bladder stone is a hard mass that forms in the bladder, often discovered during imaging tests for other conditions. These stones can develop when urine in the bladder becomes concentrated, causing minerals to crystallize. Patients should know that small bladder stones might not cause any symptoms and can sometimes pass on their own. However, larger stones can cause discomfort, pain, or urinary problems. If symptoms occur, treatment options may include drinking plenty of water to help pass the stone or medical procedures to break up or remove the stone.",90,N21.0,N21.0,TRUE,TRUE,61.67,1,1,1,23.33,1.608220304,N21,N21,1,N21,1,1,1.676680639
Bladder Stone,N21.0,"A bladder stone is a hard mass that forms in the bladder, often discovered during imaging tests for other conditions. These stones can vary in size and may not cause any symptoms. However, if they become large or move around, they might cause discomfort, pain, or problems with urination. It's important to drink plenty of water to help prevent stones from forming. If you experience symptoms like pain while urinating, frequent urination, or blood in the urine, it might be necessary to seek further evaluation to determine the best course of action.",92,N21.0,N21.0,TRUE,TRUE,61.26,1,1,1,23.74,1.608084074,N21,N21,1,N21,1,1,1.676684644
Bladder Stone,N21.0,"A bladder stone is a hard mass that forms in the bladder, often discovered during imaging tests for other conditions. These stones can develop when urine in the bladder becomes concentrated, causing minerals to crystallize. Patients should know that small bladder stones might not cause any symptoms and can sometimes pass on their own. However, larger stones can cause discomfort, pain, or urinary problems. If symptoms occur, treatment options may include drinking plenty of water to help flush out the stone or medical procedures to break it up or remove it.",91,N21.0,N21.0,TRUE,TRUE,61.46,1,1,1,23.54,1.608149959,N21,N21,1,N21,1,1,1.676682707
Bladder Cyst,R93.4,"A bladder cyst is a small, fluid-filled sac that can be found in the bladder. These cysts are usually discovered by accident during imaging tests for other reasons. Most bladder cysts are harmless and do not cause any symptoms. They often do not need any treatment. However, if you experience symptoms like pain, blood in your urine, or frequent urination, it might be important to talk to your doctor. In rare cases, if the cyst causes problems, your doctor might suggest further tests or treatments.",85,N28.89,N28.89,FALSE,FALSE,73.98,0,0,0,11.02,0.01663893511,R93,N28,0,N28,0,0,0.1967266776
Bladder Cyst,R93.4,"A bladder cyst is a small, fluid-filled sac that can be found in the bladder. These cysts are often discovered by accident during imaging tests for other reasons. Most bladder cysts are harmless and do not cause any symptoms. They usually do not need any treatment. However, if you experience symptoms like pain, blood in your urine, or frequent urination, it might be a good idea to talk to your doctor. In rare cases, if the cyst causes problems, your doctor might suggest further tests or treatments.",87,N28.89,N28.89,FALSE,FALSE,73.68,0,0,0,11.32,0.01623376623,R93,N28,0,N28,0,0,0.1968051118
Bladder Cyst,R93.4,"A bladder cyst is a small, fluid-filled sac that can be found in the bladder. These cysts are often discovered by accident during imaging tests for other reasons. Most bladder cysts are harmless and do not cause any symptoms. They usually do not need any treatment. However, if you notice symptoms like pain, blood in your urine, or frequent urination, it is important to let your doctor know. In rare cases, if the cyst causes problems, your doctor might suggest further tests or treatments to help manage any symptoms.",89,N28.89,N28.89,FALSE,FALSE,73.37,0,0,0,11.63,0.01583531275,R93,N28,0,N28,0,0,0.1968823071
Bladder Cyst,R93.4,"A bladder cyst is a small, fluid-filled sac that can be found in the bladder. These cysts are often discovered by accident during imaging tests for other reasons. Most bladder cysts are harmless and do not cause any symptoms. They usually do not need any treatment. However, if you notice symptoms like pain while urinating, blood in your urine, or frequent urination, it is important to let your doctor know. In rare cases, if a cyst causes problems, your doctor might suggest further tests or treatments to help manage any symptoms.",91,N28.89,N28.89,FALSE,FALSE,72.97,0,0,0,12.03,0.01534919417,R93,N28,0,N28,0,0,0.1969765684
Bladder Cyst,R93.4,"A bladder cyst is a small, fluid-filled sac that can be found in the bladder. These cysts are often discovered by accident during imaging tests for other reasons. Most bladder cysts are harmless and do not cause any symptoms. They usually do not need any treatment. However, if you notice symptoms like pain while urinating, blood in your urine, or frequent urination, it is important to let your doctor know. In such cases, further evaluation might be needed to ensure there are no other underlying issues.",86,N28.89,N32.89,FALSE,FALSE,65.42,0,0,0,19.58,0.009718172983,R93,N32,0,N28,0,0,0.1980750722
Bladder Calculus,N21.0,"A bladder calculus, also known as a bladder stone, is a hard mass that forms in the bladder. It is often found when imaging is done for other reasons. These stones can sometimes cause symptoms like pain, difficulty urinating, or blood in the urine. However, many people do not have any symptoms at all. If you do experience symptoms, it is important to talk to your doctor about possible treatments, which might include drinking more water to help pass the stone or, in some cases, a procedure to remove it.",90,N21.0,N21.0,TRUE,TRUE,70.13,1,1,1,14.87,1.612602394,N21,N21,1,N21,1,1,1.676552024
Bladder Calculus,N21.0,"A bladder calculus, also known as a bladder stone, is a hard mass that forms in the bladder. It is often found when imaging is done for other reasons. These stones can sometimes cause symptoms like pain, difficulty urinating, or blood in the urine. However, many people do not experience any symptoms. If the stone is small and not causing any problems, it might not need treatment. If symptoms do occur, or if the stone is large, a doctor might suggest ways to remove it, which could include drinking more water or a procedure to break it up.",98,N21.0,N21.0,TRUE,TRUE,71.85,1,1,1,13.15,1.614134276,N21,N21,1,N21,1,1,1.676507164
Bladder Calculus,N21.0,"A bladder calculus, also known as a bladder stone, is a hard mass that forms in the bladder. It is often found when imaging is done for other reasons. These stones can sometimes cause symptoms like pain, difficulty urinating, or blood in the urine. However, many people do not experience any symptoms. If the stone is small and not causing any problems, it might not need treatment. If it does cause symptoms, there are treatments available to remove or break down the stone, which can be discussed with a healthcare provider.",91,N21.0,N21.0,TRUE,TRUE,72.97,1,1,1,12.03,1.615349194,N21,N21,1,N21,1,1,1.676471624
Bladder Calculus,N21.0,"A bladder calculus, also known as a bladder stone, is a hard mass that forms in the bladder. It is often found when imaging is done for other reasons. These stones can sometimes cause symptoms like pain, difficulty urinating, or blood in the urine. However, many people do not experience any symptoms. If the stone is small and not causing any problems, it might not need treatment. If symptoms do occur, or if the stone is large, a doctor might suggest ways to remove it, such as drinking more water or a procedure to break it up.",97,N21.0,N21.0,TRUE,TRUE,71.95,1,1,1,13.05,1.614234875,N21,N21,1,N21,1,1,1.67650422
