finding,ICD10_code,PFx,Word Count,PFx_ICD10_code,_0_agent_icd10_codes,_0_icd10_matches,_0_pfx_icd10_matches,_0_flesch,accuracy_agent_icd10,accuracy_pfx_icd10,accuracy,readability_difference,overall_score,GT_Trimmed,Agent_Trimmed,relaxed_accuracy_agent_icd10,pfx_icd10_trimmed,relaxed_accuracy_pfx_icd10,relaxed_accuracy,relaxed_overall_score
Liver Metastasis,C78.7,"Liver metastasis means that cancer from another part of your body has spread to your liver. The liver is an important organ that helps clean your blood and make energy for your body. When cancer spreads to the liver, it can make the liver not work as well. This can cause problems like feeling tired, losing weight, or having pain in your belly. It's important to talk to your doctor about what this means for your health and what treatments might help you feel better.",85,Z85.3,C78.7,TRUE,FALSE,79.6,1,0,0.5,5.4,0.83125,C78,C78,1,Z85,0,0.5,0.83125
Liver Hemangioma,D18.09,"A liver hemangioma is a small, non-cancerous growth in your liver. It's like a tiny cluster of blood vessels that have formed a bump. Most of the time, these don't cause any problems and you might not even know you have one. They are usually found by accident when you're having tests for something else. You don't need to worry about them because they rarely cause symptoms or need treatment. It's like having a harmless little spot in your liver that just sits there and doesn't bother you.",88,Z03.89,D18.09,TRUE,FALSE,81.93,1,0,0.5,3.07,0.8491400491,D18,D18,1,Z03,0,0.5,0.8491400491
Focal Nodular Hyperplasia,K78.1,"Focal Nodular Hyperplasia is a condition where a small, non-cancerous lump forms in the liver. It's like a little bump that doesn't usually cause any problems or symptoms. Most people don't even know they have it unless they have a scan for something else. It's not dangerous and doesn't turn into cancer. Doctors often just keep an eye on it to make sure it doesn't change. You don't need to worry about it, and it usually doesn't need any treatment.",80,Z03.89,D13.4,FALSE,FALSE,74.9,0,0,0,10.1,0.01801801802,K78,D13,0,Z03,0,0,0.01801801802
Hepatic Steatosis,K76.0,"Hepatic steatosis, also known as fatty liver, means that there is extra fat in your liver. Your liver is an important organ that helps clean your blood and make nutrients your body needs. When there is too much fat in the liver, it can sometimes cause problems. This condition is often linked to being overweight, having diabetes, or drinking too much alcohol. It's important to eat healthy foods, exercise regularly, and avoid alcohol to help your liver stay healthy. If you have any questions or concerns, it's a good idea to talk to your doctor.",95,Z71.3,K76.0,TRUE,FALSE,72.36,1,0,0.5,12.64,0.8146627566,K76,K76,1,Z71,0,0.5,0.8146627566
Hepatic Calcification,K76.89,"Hepatic calcification means there are small, hard spots in your liver. These spots are made of calcium, which is a mineral found in your bones and teeth. Sometimes, these spots show up on scans when doctors are looking for something else. They usually don't cause any problems or symptoms. It's like finding a tiny pebble in your shoe that you didn't know was there. Most of the time, these spots are harmless and don't need any treatment. Your liver can still do its job just fine with these little spots.",90,R93.2,K76.8,FALSE,FALSE,83.76,0,0,0,1.24,0.08928571429,K76,K76,1,R93,0,0.5,0.8892857143
Liver Abscess,K75.0,"A liver abscess is like a small pocket of pus that forms in your liver. This can happen when bacteria or other germs get into the liver and cause an infection. Think of it like a pimple, but inside your body. It can make you feel sick, with symptoms like fever, pain in your belly, or feeling tired. Doctors usually treat it with medicine to kill the germs, and sometimes they need to drain the pus to help you get better.",81,A41.9,K75.0,TRUE,FALSE,80.41,1,0,0.5,4.59,0.8357781753,K75,K75,1,A41,0,0.5,0.8357781753
Hepatic Regeneration Nodule,K76.89,"A hepatic regeneration nodule is a small, round area in the liver that forms when the liver is trying to heal itself. This can happen if the liver has been damaged or is under stress. Think of it like a scab that forms on your skin when you get a cut. The liver is trying to repair itself, and these nodules are part of that process. They are usually not harmful, but it's important to keep an eye on them to make sure they don't cause any problems.",88,R93.2,K76.89,TRUE,FALSE,78.99,1,0,0.5,6.01,0.8285306705,K76,K76,1,R93,0,0.5,0.8285306705
Pancreatic Cyst,K86.2,"A pancreatic cyst is like a small bubble or sac filled with fluid that forms on your pancreas. The pancreas is an organ in your belly that helps with digestion and controlling blood sugar. Most of the time, these cysts are not harmful and don't cause any symptoms. However, sometimes they can grow or cause problems, so doctors like to keep an eye on them. If you have a pancreatic cyst, your doctor might suggest regular check-ups to make sure it stays safe and doesn't cause any issues.",88,Z13.89,K86.2,TRUE,FALSE,70.53,1,0,0.5,14.47,0.8129282482,K86,K86,1,Z13,0,0.5,0.8129282482
Pancreatic Pseudocyst,K86.3,"A pancreatic pseudocyst is like a small bubble or sac that forms in your belly, near your pancreas. The pancreas is an organ that helps with digestion and controlling blood sugar. Sometimes, after the pancreas gets hurt or inflamed, a fluid-filled sac can form. This sac is called a pseudocyst. It’s not a real cyst because it doesn’t have a true lining. Most of the time, these pseudocysts go away on their own, but sometimes they might need to be checked by a doctor if they cause pain or other problems.",91,R19.8,K86.3,TRUE,FALSE,72.97,1,0,0.5,12.03,0.8153491942,K86,K86,1,R19,0,0.5,0.8153491942
Pancreatic Mass,K86.9,"A pancreatic mass is a lump or growth in the pancreas, which is an organ in your belly that helps with digestion and blood sugar control. This mass could be a cyst, which is a fluid-filled sac, or it could be a tumor, which is a solid growth. Not all masses are cancerous, but some can be. It's important to find out more about the mass to understand what it is and if it needs treatment. Your doctor will guide you on the next steps to take.",87,R93.3,R93.3,FALSE,FALSE,79.19,0,0,0,5.81,0.02936857562,K86,R93,0,R93,0,0,0.02936857562
Pancreatitis,K85.9,"Pancreatitis is when your pancreas, a small organ near your stomach, gets swollen and sore. This can happen because of things like drinking too much alcohol, having gallstones, or sometimes for reasons we don't know. When your pancreas is inflamed, it can cause a lot of pain in your belly, make you feel sick, and even make you throw up. It's important to rest, drink plenty of fluids, and avoid alcohol and fatty foods to help your pancreas heal. If you have severe pain or other symptoms, you should talk to a doctor.",93,R10.9,K85.9,TRUE,FALSE,77.98,1,0,0.5,7.02,0.8249376559,K85,K85,1,R10,0,0.5,0.8249376559
Pancreatic Atrophy,K86.89,"Pancreatic atrophy means that your pancreas, an organ in your belly that helps with digestion and blood sugar control, has gotten smaller or thinner than usual. This can happen for different reasons, like aging, certain diseases, or long-term alcohol use. When the pancreas shrinks, it might not work as well, which can affect how your body digests food and manages sugar. It's important to keep an eye on your symptoms and talk to your doctor if you notice any changes in your digestion or blood sugar levels.",87,R63.4,K86.1,FALSE,FALSE,66.27,0,0,0,18.73,0.01013684744,K86,K86,1,R63,0,0.5,0.8101368474
Intraductal Papillary Mucinous Neoplasm,D13.7,"An Intraductal Papillary Mucinous Neoplasm, or IPMN, is a type of growth found in the pancreas. The pancreas is an organ in your belly that helps with digestion and controlling blood sugar. An IPMN is like a small bump or lump that can make a thick, sticky fluid called mucus. Sometimes, these growths can turn into cancer, but not always. Doctors usually find them by accident when looking at your belly for other reasons. It's important to keep an eye on them to make sure they don't cause problems.",89,R93.5,D13.6,FALSE,FALSE,73.37,0,0,0,11.63,0.01583531275,D13,D13,1,R93,0,0.5,0.8158353127
Pancreatic Calcification,K86.89,"Pancreatic calcification means that there are small, hard spots in your pancreas. The pancreas is an organ in your belly that helps with digestion and controls blood sugar. These spots are made of calcium, which is a mineral found in your body. Sometimes, these spots can form if the pancreas has been inflamed or irritated in the past. It's like when a cut on your skin heals and leaves a scar. These calcifications are usually not painful, but they can sometimes affect how well your pancreas works.",87,R93.3,K86.8,FALSE,FALSE,73.68,0,0,0,11.32,0.01623376623,K86,K86,1,R93,0,0.5,0.8162337662
Pancreatic Fatty Infiltration,K86.89,"Pancreatic fatty infiltration means that there is extra fat in your pancreas. The pancreas is an organ in your belly that helps with digestion and controls blood sugar. When there is too much fat in the pancreas, it might not work as well as it should. This can happen for many reasons, like being overweight or having certain health conditions. It's important to eat healthy foods and stay active to help keep your pancreas healthy. If you have any questions or feel unwell, it's a good idea to talk to your doctor.",92,E66.9,K86.8,FALSE,FALSE,81.33,0,0,0,3.67,0.04282655246,K86,K86,1,E66,0,0.5,0.8428265525
Retroperitoneal Fibrosis,M35.7,"Retroperitoneal fibrosis is a condition where a thick layer of fibrous tissue forms behind your stomach and intestines. This can cause problems because it might press on important tubes that carry urine from your kidneys to your bladder, or it might squeeze blood vessels. This can lead to pain in your back or belly, trouble peeing, or even kidney problems. Doctors aren't always sure why it happens, but it might be linked to your immune system acting up. Treatment can help manage symptoms and prevent complications.",86,M35.4,M35.4,FALSE,FALSE,70.94,0,0,0,14.06,0.01328021248,M35,M35,1,M35,1,1,1.613280212
